Sentence,Category
"It's India who not only mutilate dead bodies of soldiers but also kill it's own soldier to play victim card it's example is Pathankot , Pakistani Armed forces respects dead body , Do you think Pakistan Armed forces are stupid who mutilate soldiers and handed over to Indian Army so that they can play victim card ????????????????????????   It's just dirty mindset of indian army",OAG
Some Rascals r deaf n blind in after the hearing fact in this video n proof given by Modiji. Idiots jus watch n understand if u find him gulity in any proof given by him SUE MODIJI.,OAG
"When an elephant like Modi walks and talks, he does not bother about street dogs barking at him.",CAG
"Wolf in Sheep's clothing.

Keeps threatening to go on a strike against the Center for not implementing Lokpal but has not sat on  a dharna for a single day. Hypocrite. His dreams of BJP coming to power in Delhi and Punjab have been shattered by Kejriwal.",CAG
"I personally feel, Muslims should not live in density in any city or state in India. Wherever we are in masses, these things are taking place. As it becomes easy to hide for terrorists in those places. I may be wrong also.",OAG
"Reservation is not poverty alleviation scheme, it is there for only those social groups, historically who has been exploited, marginalized, rendered weaker. Muslims wanted window within OBCs, Supreme Court says, you can create subwindow within OBCs, without breaching 50% barrier, but not on the basis of religion.",CAG
Says a guy who once got slapped by Srk,CAG
In five years power BJP Talks on single Issues that is Beef bain.....Look at Modi Changing india from 0 to 0,CAG
Government is weak. Not taking strong actions against these anti nationals.,CAG
"its imperative upon u ..to learn many things about your deeds 
u vivisected this country , invaded and looted it for 800 years , tried ur best to destroy whole hindu civilization, raped their daughters etc ...
there is one muslim majority state within india which has ethnically cleansed entire hindu population, u call other kafirs  and what not",OAG
Suspected,CAG
"Ye video kisi bhi political party se kaafi upr h, its just you media can't see it but we people do. So just stop feeding the society whatever you want we know whats right!!",CAG
The common man suffers because they refuse change..wasn't they requested to open bank accounts two year's back???..isn't that enough window of opportunity??..well done Modiji,CAG
Anna should concentrate on lokpal,CAG
All this congress man can is blame bjp... Naxalites is the problem given by congress itself,OAG
And what this man did when he was CM? He didn't spare the grass meant for cattles. He is supposed to have looted 1000 crores worth fodder and is a convicted criminal on bail.,OAG
"See guys he's actually right if i like some kind of music i won't be playing it on loudspeaker in train,ill be using earphones.And prayer s are made from heart not on loudspeaker.",CAG
You don't need to explain... she fðŸ‘ˆðŸ‘‰ked off herself after her charades and pantomimes fell thin ðŸ‘Ž,OAG
"Ok so not using condom is moral, right? No problem if the population increases.ðŸ˜¡",OAG
welldone pak army I slute this is a surgical strike,CAG
I think our Army is not capable of defeating Pakistan...,OAG
Evm me fix,CAG
What's the plan for new ways of working in hrd and what approach will he implement,OAG
How long more arsh we going to see these terrible heart rendering situations.,OAG
"A crowd , mostly of women were protesting against opening of a liquor shop in residential locality. From social point of view protest was ok
But what the Police was supposed to do? Stand there and allow deterioration of situation ? Or dispers the crowd and open the road for traffic.
The legality of opening of the liquor shop lies under drugs and liquor dept. They must have called the police.
The IPS was working under what is permitted by law. 
Humiliating the officer, lady or any is to be condemned.",CAG
Don't make pp fool they nows u indians is begest hypocrites,OAG
"Charge us for the rain,air,oxygen and for our soul...Jai Ho....",CAG
freedom from whom? a large section of hindu families eat meat even cow. Ban has nothing to do with muslims. All  r going to be affected. 21st century mam,CAG
Ban on 500 and 1000INR note is good step but why 2000INR note,CAG
I think modi also doing this in Gujrat but theyear given never come same is here only publicity nothing else if anybody want to know see which year he gave same proposal,CAG
He is saying of 1971 Indra didn't do demonetization....sir there was drought through out India....there was not able produce food for one time ...if govt would have done demonetization ..just assume what would have happened....today everything in place in spite people are struggling....pls stop giving emotional speech and don't compare with other past govt......which is not good at all being PM,OAG
CA Kiran K Komaravolu It is expected from PM that many many emotional and rhetoric speeches have been delivered and subjects have been deliberately changed and now please PERFORM.,CAG
India is not to Raghu!!! Too much dependencies is bad..... The show must go On!!!,OAG
He Congress is the fourth corrupted country of the world,OAG
""" Election and fake encounter at the same time.. Only one party will gain votes through this incident. """,CAG
Yes to 2nd world war and Modi,CAG
Could of bought South Africa for that. Think the Gupta's got a bargain.,CAG
Watever wipro is doing but the behaviour over there is very bad,CAG
"we dont have time for such issues, we are busy saving cows.",CAG
"If the RBI did have enough new notes, but did not distribute then it defenitely will be intentional. All new notes issued before 31st dealine would have helped the hoarders to exchange the old for new. If RBI indeed is sitting on a huge supply of new 500s  they can be quickly distributed from jan 1 and Modi would have salvaged the situation to a large extent.",CAG
"Muslims get every type of support and voodwillto live in the society as honoured members but what do they give back to the society where they enter as refugees, persons in distress etc claiming that their rule is superior to all others, that they have the right to convert others to their religion , rape them   kill them. it is these that makes the matter different for them. Things will be a lot different if the adopt the policy of live nd ketlive.",OAG
Vinod Gupta with respect when our parliament had agreed on army court then it shouldn't be strange.,CAG
Bgp getting arrogant,CAG
The main issue behind these shameful acts is radical Islamic mindset .....islam can't digest any other religion this is a fact and it can't be overshadowed by some fake excuses....,OAG
Dude you've killed lakhs of Pandits and now you don't interfere in a Bhajan and suddenly you become secular :-D,OAG
I'm sure journos might be wondering if they're in the right room,CAG
Every were this person speaks it looks like a comedy show with a recorded laugh playing in the background....... May be wants to overtake Kapil's comedy show.. :-),CAG
Barbarism shows what type of humans pakistanis are ....ooh sorry did i said humans..,CAG
India is #1 this is just foolish survey . Dude size of country matters.,CAG
"Uncle, why don't you openly join BJP and dare to declare your rss alignment ðŸ˜‚",CAG
"Muslims needs to join hands with Hindus to build the temple, which was destroyed by a foreigner Babur (Mongol dynasty)",OAG
