Tweet,Category
INDIAN PM MODI SHOULD  GIVE FREE HAND TO INDIAN ARMY AND DECLARE FULL FLEGED WAR  AGAINST PAKISTAN,NAG
Why is GVA growth lower at 6.7% than GDP growth of 7% ?,NAG
"Modi not compromising principle for own post , taking risk for the interest of the nation at the risk of own party and own position , A real leader in deed",NAG
Pakistan is basically a military ruled state and fake democracy' to fool the developed/powerful world for getting  alms ?? A failed nation indeed ??,NAG
"TODAY We proudly celebrate 6th SEPT as a DEFEFCE DAY of our COUNRTY.

when in 1965, our Daring Tigers of PAKISTAN ARMY crushed the planned, organized and secret aggression of the INDIAN Army..
it was the War in which Worlds most number Tank
s were Destroyed..
and in Our Cities we have lots of those Indian Tanks, which were Crushed by Our Heroes.....

PAKISTAN ZINDABAD
PAK ARMY ZINDABAD........
http://www.facebook.com/photo.php?fbid=428040763908650&set=o.130917846955806&type=1",NAG
The mentors are not only teachers but they are playing very important role I. Understanding the strength and weakness of students and work accordingly. Thank God ? We have such fantastic group of mentors of National Repute at ASA.,NAG
"Its on second rank ...
Only for few minutes 
Tcl is again 1st
With 4.54 lakh cr. 
And reliance is 4.45 lakh cr.",NAG
"Cattle stealing is a major problem in Assam specially in remote area, our family has faced this problem twice. I have to pay money in return of my own cattle.  If I was in that crowd I surely will join them.",NAG
wat type of initiative is this  😋 ...he is insane,NAG
Hats of to modi to remove black money from india👍👍👍,NAG
Hahahaha.this is not surgical war.this is just stupidity of India.PAKISTAN ZINDABAD,OAG
while the India is starving for FDI and privatization. She is talks about domestic saving,NAG
What is wrong?  Since Aravind Kejriwal is failed let them induct a new CM to retain peoples support.,NAG
"Unlike many other people who always preach about development, he is on the other side actually doing something towards that end
    I personally appreciate his initiative",NAG
it feel he is now to old to speak clearly,NAG
True bro. There had been many people telling the calculation of GDP is flawed.,NAG
"Saw today's news, that HC Delhi, clear the decks for TATA Sons to pay US$1.18 Billions to DoCoMo for honouring its commitment made while DocoMo agreed to purchase26% stake in Tata Tele services in 2009 at US$2.7Billion.(The then prevailing market price.)

All tax experts are hailing the judgement as, gr8 transperent and strong legal system. This judgenent will encourage more FDI . Blah blah blah.

I fail to understand, all that is fine, ""to uphold the agreement"". However such protection is not available to all sundry.

When we, retail investers purchase shares at the then prevailing market price, why we are not allowed to incorporate such clause, ""should the market price fall 50% of it, Company should give us back at least 50% of the price at which we had purchased the share in market.""

 That time the clause is , ""Investment in market is subject to risk, you may loose your money completely, kindly take advice from experts before investing.""

To understand more clearly a retail invester's agony, lets take an example. Many must have invested in IPOs at a premium , in ""Co A"", believing  tall claims made by promoters. They invested in Rs.10 face valyed share at say Rs225.00 in say 2009 same time when Docomo invested in Tata Tele Services.

Sadly today the said "" Co A"" share market price falls to Rs3.00.

Now can any one of these investers, such aggrived retail invrster approch the company to pay atleast Rs112.50 ( 50% of stake price invested). Just like DoCoMo approaching Tata Sons, to repurchase their shares at 50% of stake price.

I know, tax experts (hailing the Delhi HC judgement ) will say, where is the agreement between the company and retail investers?

Thats exactly, where the shoe pinches. All our system, laws tries to protect interests of super HNIs only.

If Delhi HC feels such clause of protecting 50% of stakeholders price is fair, should not The Govt too amended suitably the existing Company Law, in oder to protect retail investers stakes in comoany.? There pl don't insist on defence, our clause clearly states, your investnents are subject to market risks, may loose your money in entireity.

Will RBI go ahead to appeal in SC? Will our Govt force the pramoters to safeguard the retail investers investments? Well may not be at 50% of their market priced investment, but on some clearly defined prorata basis.",NAG
"Proud to be a part of Jamshedpur , Jharkhand... also due to Ratan Tata , Mr Dhoni",NAG
"Khurshid Sir, work for this nation and not for your political mileage. Nobody will  go against you. why did you oppose minority reservation earlier. why is it now?????? So don't become chair concerned , try to be concerned for the nation and do something for minority. Only reservation can help minorities as of now. why Muslim were deprived of  reservation for last 60 years. what your govt. did ????",NAG
Hi anuj and Sonia pls share ur view on AVIATION SECTOR.,NAG
"People having upper hand in matter r on show, nice selection of guest gr8..☝☝",NAG
Guys ......i know that he did nothing during his spell ........but dont use abusive words against plz .......he is there coz he is something better than u.,NAG
"Modi is right ... We have full trust on him if somewhere something !we still stand with Modi . We understand nothing is easy . All need to sacrifice for our dream "" india ""Why only Modi.",NAG
Bhakt of Phaiku Bhagwan got and get pain Mr.  Manmohan please don't tell truth,NAG
"Patil 33% maharashtrian, 33% gujju aur 33% Endeavorian hai :p",NAG
Yes yes ..traffic population pollution unlivability index ..bridging the gap between poor n middle class by bringing middle-class down ☺☺☺☺☺☺☺☺☺☺,CAG
beaten  in  public    is   normal  thing   in  my  mohalla  one thift   beaten   no  newees   made   why  bcz   he was  not  muslim   ciminal  is  criminal   but  polic  must  take   action  but   when  polic   beaat   u  also  mak   big  noise   meanse  sirf  hindu  ko  maro,NAG
U r absolutely right bro... ab b des ki janta jo na samje to fir ye bharat jalav party des ko barbad kardegi,NAG
It's a pity that such a nice person was removed from Tata Sons,NAG
Expectations on pre budget rally or will it play out like last yr lows?Still not sure abt exceptional rally like 2nd half of twenty16,NAG
ndtv you just try to find out negative things onlyg... u r jeo of hindus... but we r proud to be hindu,NAG
"good facts , Our Pm should take the suggestions in spirit and come with a plan,.",NAG
"Now we can praise and hail 60 decades of  Congress  rule , atleast they can pretain and maintain secularism and democracy. Just two years Modi rule take India to undemocratic and fascist country.",NAG
"When the currency is rolled out its rolled out against the gold reserve of the country , now if there is more money being deposit than curency rolled out its a question to be answered , as where is all this money coming from hence to identify the defaulter a limit need to be impose , if some one has a problem with that than they need to answere where did they get the money for and ask them to pay tax on the same , by this we may fall economically on index for some point but we will stand strong where we fall and hence we will be able to rise strong .",NAG
