Sentence,Category
Indian Democracy - highly educated officers have to listen to filthy MLA goons,OAG
check khaleej times website ...This news is false,CAG
Ironically those who castigate Savarkar for the 'petitions' advocate human rights and mercy petitions of Ajmal Kasab Yakub Memon Afzal Guru and the Maoists and their intellectual fountainheads. Excellent piece by @vikramsampath that busts several myths,OAG
This is a worrying result for Indian democracy. In 2014 a survey revealed over 51% of Indians said democracy meant the will of the majority community (e.g Hindus) should prevail. The next survey looks likely to be higher,CAG
Will Sonia Gandhi step down as President of #Congress party after this massive massive defeat?,CAG
Even beggars got pyramidal concept Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
Ã Â¦â€ Ã Â¦â€¡ Ã Â¦Â²Ã Â¦Â¾Ã Â¦Â­ Ã Â¦â€¡Ã Â¦â€° Ã Â¦ÂªÃ Â¦Â°Ã Â§â‚¬Ã Â¦Â®Ã Â¦Â¨Ã Â¦Â¿,NAG
"No great work you did modiji,see how many poor people suffered and died bcoz of you.",CAG
I hope Jaitley sits on dharna whole day under the sun without AC and Cooler not just for few minutes in the morning when sun is week,CAG
Well said dr,NAG
Your acting,NAG
Electoral bonds funding must be made public; which political party received how much and from whom. This must be a citizen's movement with all political parties supporting it. Or else we will remain a corrupt country in perpetuity being ruled by Big Business in proxy,CAG
Priyanka Gandhi came across as sincere and bold today. She has upset BJP's plans by taking the bull by its horns #PriyankaVsBJP,NAG
aryan dubey hii,NAG
Bjp mla means  super nationalist Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Â no more comments  other wise bhakts send pakistsn tag antinational Ã°Å¸â€“â€¢Ã°Å¸â€“â€¢Ã°Å¸â€“â€¢,CAG
Please keep up the crusade. Is it true about ayurvedic medicines also?,NAG
Does Arnab have guts to ask for Modi's resignation on snoopgate?,CAG
Pappu is on leave till next election :D,OAG
"We are still paying for the mistakes of Gandhiji and Nehru,the same very day Pakistan proclaimed to be a Muslim nation,we should have declared ourselves as a Hindu nation.",CAG
(like losers coming together) @TheMaheshBhat Ms Bedi what is your take on now Lalu and Nitish coming together to keep BJP away from Bihar,CAG
A five-yearly voting ritual after several rounds of killing of young dissidents continued army presence & AFSPA is not democracy,OAG
It is astonishing that Rahul Gandhi has not yet resigned as Congress President. His party performed very poorly; he lost his own pocket borough. Both self-respect as well as political pragmatism demand that the Congress elect a new leader. But perhaps the Congress has neither,OAG
"We have to watch and see how she is going to play in her next tournament after so much fame, money.
Probably relaxed, not much focused...",OAG
"Paranjoy Guha Thakurta and others have written a book ""Gas Wars"" exposing crony capitalism of Ambanis",OAG
"Or may be, for once, you should look into how real this news really is. Your media is pushing you towards a war the end of which will not be pretty for anyone.",OAG
How Arvind Kejriwal survived the BJP's psychological warfare in Varanasi writes @rahulpandita http://thehindu.com/opinion/op-ed/,NAG
Great Man,NAG
Say idiot not MP...,OAG
Call me 9876380919,NAG
"Endless Nonsense, how come they only realize that things were not all ok in whichever party they were when they get sacked.What were they doing all this while, if his conscience had bothered him so much, should have come clean earlier, not when you are shown the door, otherwise it simply seems like a matter of wanting to get even with your former boss...to sum it up Khisiyani billi khamba Nocha is the right word for people like these.",CAG
The expression of consent is also a function of culture and social norms. Consent in Bandra maybe expressed very differently than in Budayun. But in court both will be evaluated on the same parameter,NAG
The people who hate Modi are most of corrupted or illiterate,OAG
Mr Modi has with help of Media duped EC in each polling phase-from issuance of manifesto on 1st polling day TO appeal to voter's on last day,OAG
Bhakts vs seculars,NAG
She is a very good bager in the world.,NAG
Wahh great Japan population less than 40cr India population   120 cr great,NAG
ISI agent... Bjp IT cell,OAG
What a dedication for making review,NAG
"Shivam , learn some english before u comment on social media.",OAG
"Muhammad Shiraz Sabir: dude. Try to embrace the truth. It's the congress govt who has done all these. It has divided Hindu Muslim for the last 70 years for their own politics.

So everybody abused Modi as an anti Muslim when he refused to wear a Muslim cap. But see what Modi did after election. He went to mosque and offered his prayer there in some Arab country i guess.",CAG
"Gandhi Killer Ram (Nathu) Temple in India......

Big Shame 4 India........",OAG
Awesome,NAG
"Even Pawar voted for BJP ..
Shiv Sena leave the assembly he's ready to support BJP otherwise what SULE n AJIT will do without power whatsoever little .",CAG
You are right.  This guy is trying to change Turkey into an Islamic state and unfortunately he will easily succeed because of the Muslim mentality.,CAG
Jammu Kashmir if there is truth in what you say...why don't u guys take a video evidence and send it via any social media...how can we come to know about what actually is happening unless we get to see them ...and if at all you have grievances then come to our country's capital and carry out peaceful protest...let us suppose for an instant that government is biased...at least you can try on the media...media will bring things to the forefront...then we can pressurize the government... then there definitely will be solutions...until then we are bound to believe in what our army is doing...coz every time we see you guys pelting stones and hurling anti indian statements that doesn't let us stand on ur side...maybe u guys need to try the social media way for a better connectivity with the rest of our country,CAG
#NarendraModi has taken good care of caste age and regional profile as also merit in the new #Cabinet which saw several former ministers being dropped and inclusion of new faces including #BJP president #AmitShah and ex-foreign secy #SJaishankar,NAG
Good job.,NAG
Exactly.USA & India must be kicked out from Afghanistan with in shortly InsAllah.Just wait.,OAG
she should be arrested,NAG
Sir something about new joker movie plzzzzzz.,NAG
Super man,NAG
All time iNdian muslim hero who gave good reply to whp sheo sina Bajrang dal to the 1991 ANTI MUSLUM KILLInG AFTER THE BABREE MASJID DESTRUCTION  ONLY IN BOMBAY KILLED 2000 MUSLIMS THOUSANDS OF MUSLIM KILLED BY FANATIXS,CAG
all Indian should now take promise-- Arabi Muslims should be finish until we do not speak any Muslims inside and outside india.,OAG
sbse jada fit maza to #indvspak me hi aata hai ;),NAG
Offered prayers at the Tirumala Temple. I prayed to Lord Venkateswara for the peace & prosperity of our nation,NAG
<https://youtu.be/AqHnA8qJtLY>,NAG
"Arundhati must be tried for  
preaching Violence.  
Congress should be disbanded as Requested  
by Gandhiji",NAG
Modiji lets focus on the Employment and Controlled Privatization along with Demonetaization,CAG
We follow your words but your network seams to be very slow. Due to that we are facing more teething issues.,CAG
Nice videoÃ°Å¸ËœÅ“Ã°Å¸ËœÅ“,NAG
I find this whole discussion about Ramzan and elections totally disgusting. This is the kind of distorted and convoluted version of secularism that to me is repulsive revolting and intolerable. EC shouldn't consider it for a second,OAG
virat ko batting do! chak de india #indvspak,NAG
Nothing is as pointless as broadcasting political despair / bemoaning the 'Victory of Majoritarianism'. Edit out the panic and defeatism rest a while in silence if you need it and then find new ways to make your beliefs relevant Ã¢â‚¬â€œ sharpened Ã¢â‚¬â€œ and convincing,NAG
Right caste fit remains crucial to win elections http://toi.in/iBI7RZ,NAG
Bro I must admit your face cut looks completely like Kabir Singh....Ã°Å¸Ëœâ€žÃ°Å¸Ëœâ€ž,NAG
Koi nai soch reha h apeny desh ki sab neta apny kud he ki soch reh WA modi ji,CAG
I am not rich! I haven't made 122 crs. The day I earn that much..I will!,CAG
Why were you silent when your government was looting the nation for 10 years?,CAG
Only If you had read the article it clearly says the officer did not act in conformity of the EC. EC guidelines say SPG protectees are exempted from such checking. Your leader & party have proved several times that common sense is not so common and this is yet another occasion,CAG
It's bhakt culture which is always exposed when they talk,CAG
"There you are, this is not it more to come :D be prepared common Ã°Å¸â€˜Â¨",CAG
50 days is over modi sir do something for money problem,CAG
U r a RSS agent already,OAG
Very well said...,NAG
"Such a sold out media, the video was about the 5000 year glorious country we should protect.and here only focus is on half a sentence inside a 13 min video.",OAG
"@akshay Viswambharan ditching the Bible or God leads to a godless society with
no morals...just like west rejected God and Bible and became immoral and
hopeless...  
  
  
With Jesus their is blessing without him there would be hell where you would
go for",NAG
Kabir Singh vs halfgirlfrnd vs Shaadi me jaurur aana??,NAG
