Sentence,Category
Absolutely rightÃ°Å¸ËœÆ’Ã°Å¸ËœÆ’Ã°Å¸ËœÆ’Ã°Å¸ËœÆ’,NAG
But indirectky join bjp,CAG
Ask your national leader to give next president post for your underworld job done to throw the congress,CAG
Needing center's development funds.,CAG
"I respect u but my quation is y u dont apply this why u came to the power
U should apply this within 6 month
Y u r waited for next 2 year's to apply this
One more thing
If u ppl ragainst the curruption then y u r not supportive for ""janlokpal bill""",CAG
"Atleast we show reality what happpens.....
but pak media & army keeps their people in denial mode.... Ã°Å¸Ëœâ€š",CAG
My Support to demonitisation.. All muncipal corporations should cancel license for all shops who still accept cash...,CAG
"What abt beef export bann ?
What abt goa,north east ?",CAG
Sonu Ji is pitching for bharat ratna award from Modi Govt next year.  Congrats in advance sonu Ji,OAG
Tamil nadu fate with Sasikala mafia.,OAG
Hmmm caught the real cat now ;),CAG
HEART TOUCHING.,NAG
He deserves it!!,CAG
Anthony... The reason I spoke abt Mercedes is coz u made a statement abt ppl standing in queues... Also we r all kids to understand as its not only BJP but all others parties. We have been fooled for years by one leadership... Let's give a fair chance to others...,CAG
They not gonna do that...blood in their eyes now,OAG
So we should have the right to recall law to teach lesson to such people.,OAG
"The more they criticizes the better he will do, the so called liberal media will actually help him do better by criticizes him",CAG
His target achieved,CAG
"The moment near [5:23](https://www.youtube.com/watch?v=p7ssviyHAe0&t=5m23s) is
owsum",NAG
Actually he wants to attract the attention of yogi nothing else.,OAG
World 6th largest economy with 300million people still living below poverty line...what a joke.....,NAG
"Ã°Å¸â€™Â¿ BotÃ°Å¸â€˜Â² PoweredÃ°Å¸Ëœâ€š ByÃ°Å¸Å½â€œ PrinceÃ°Å¸ÂÂ± Fadii

Ã°Å¸ÂÂ¨ See My Bot Speed Ã°Å¸ËœÂ½ India TV
Ã¢â„¢Â¥ c h ÃŽÂ± Ãâ€¦ ÃŽÂ´ h r ÃË† s Ã°Å¸Å’Â¹ ÃŽÂ² ÃŽÂ¿ Ãâ€ž Ãâ€ž ÃŽÂµ r Ã¢â„¢Â¥
Ã°Å¸ÂÂ¢ Saturday : 29 - April - 2017
Ã°Å¸ÂÂ¨  Like BackÃ¢â„¢Â¥ India TV
Ã°Å¸ÂÂ¥ Comment Late  5 minute :D 55 Sec :v 
 Ã°Å¸ÂÂª Auto Comment By   Prince Fadii
 Ã°Å¸ÂÂ¯ Ã°Å¸â€Å½ Baby-Bot.tk Ã°Å¸â€™Â¡",NAG
"Most honest and elaborate review thank u sir Ã¢â„¢Â¥Ã¯Â¸Â from GUJARAT.  
JAI SHRI RAM",NAG
"Oh rss is antisecular,and aimim is secular,even if it fights for election with anti Hindu agenda,hats off to cpm",CAG
Indian express kuch bhi,NAG
"2ndÃ°Å¸Ëœâ€¦  
Syd 1st hiÃ°Å¸Â¤Â£",NAG
His tweet show his mentality......... His mentality is not less then an uneducated person,OAG
"Now India will start striking back through Twitter haha. Bring Antony back to the position if you people are incapable, he was not an extremist by nature but surely a man of action not words like you people. 56 inch, 1 surgical strike like the end of pakistan haha only good for publicity.",OAG
"You licked the minorities regularly and called it secularism. Your Muslim members regularly kill BJP workers. You think that is normal. The communists chased away taslima nazreen and you call it secularism. You,like cowards support China. Filthy communists!",OAG
"Muhammad Shiraz Sabir: dude. Try to embrace the truth. It's the congress govt who has done all these. It has divided Hindu Muslim for the last 70 years for their own politics.

So everybody abused Modi as an anti Muslim when he refused to wear a Muslim cap. But see what Modi did after election. He went to mosque and offered his prayer there in some Arab country i guess.",CAG
We need standalone kabir singh movie review,NAG
"Lol.. chillax dudes.. we are mallus more than bigoted religious fanatics like u guys.. we eat pork, cow, buffalos, camels and even fish with pride!! Now you can find some non mallus to spread ur ignorance and stupidity!! Savvy? And stay out of our royal state!",OAG
"a big lie and sign of coward act by indian government insulting their own soldiers saying that their bodies mutilated, while that is never done in history of indu-pak fights",OAG
"PLZ PLZ PLZ PLZ SHARE THIZZZZ
If u want to give justice to DAMINI's soul,,,,than follow this n share this,,,

write a letter to PRIME MINISTER'S OFFICE, NEW DELHI with this content,,,

""WE WANT JUSTICE, if u can't do this than leave your post""

address of PMO:-
South Block, Raisina Hill, New Delhi-110001
Phone +91-11-23012312,23013149 Fax +91-11-23019545, 23016857

after doing this,,,, pls cmnt ""WE DONE IT"" on this post at the page
TARGET = 2,00,000 cmnts 
http://www.facebook.com/pages/We-Want-Justice/120683381432168",CAG
Vermula karthik i am living proof of a malayali hindu eating beef... :),CAG
will get Z cover like salwari baba and national award like Baldy kher and rajya Sabha seat like Z owner thug. keep thugging for mire and licking RSS shoes.,OAG
Oh really,CAG
#hinduphobe indian media burn burn,CAG
That Jan Lokpal has been dumped by Kejriwal,CAG
Kejriwal is a scandal in the history of Independent India.,OAG
nahaz vai u should  also consume pork to prove ur secularism,OAG
"Thank God It is 11 year when I left to watch bollywood movie  
  
But I remember a movie name Room which I guess Indian should watch",NAG
It really makes me sad to see what you're turning into #Indian_express!,CAG
"It's not because of our PM.
It's because of people and media houses like you who demoralise the army by supporting Anti national elements.",OAG
urban naxal....,CAG
Silence ? Why do people always make it look as if western societies are the major victims of terrorism. These immigrants fled their countries escaping chaos brought upon them by terrorism,CAG
"''Kadi ninda'' What a cowardice word, can it bring our brave hearts back. Ministers never has been lost their owns. Why govt don't take strict 
 these terrorists (naxlites ).",CAG
"Aalia Malia Jamalia.............who got the words...............Ranga Billa
only......",NAG
This basted whenever open his mouth....It's seems a mad dog is barking ...Kaise kaise log politician ban jate h.....Bhaag saala,OAG
"8 years bull run finish 

Its time bear market  is possible sonia?",OAG
"Drammebaj, Annaji. You ran from battlefield when in job and then misled people on black money, Lok Pal.
What is your standing now?",CAG
"You had me at "" ad hominem"".  
  
Saw some good content after a long time!  
  
Good job.",NAG
At least Pakistan didn't honor them with awards like India did for advani,OAG
"Bro, 10 lakh kashmiri pandits were made refugees overnight in their own homeland,",CAG
"Manmohan ji 
U didn't speak ur words. U just spoke congress words",CAG
"I'm grateful to you sir. I don't watch much films, but unfortunately I watched
it and I was too much disappointed with this. It took me more than a week to
get over from the garbage it stuck in my mind. I could not understand what was
the teaching it taught us in the end!!",NAG
Still waiting for Rahul Gandhi's grand expose of the PM. Why is he not speaking in parliament or doing a speech like this.,CAG
1st view 1st comment...,NAG
God bless Jahangir sir !! Great job !!!!,NAG
"I like this orange t-shirt wala  
So cute",NAG
Superb nice movie,NAG
"Why isn't it? Grown ups can have consensual sex & even live together if they
want",NAG
"virat kohli hits 100, breaks sachin tendulkar's record #indvspak",NAG
"Most absurd way of  implementing the system, second most  populous country in the world,  how is the government  addressing  the  cash tender?? Are banks n post  office  enough to  exchange for every single  indian... #marketingmanmodi#nobrains",CAG
Go and watch Fing channel videos,NAG
Have we stupid Indians made our mind to give a befitting reply to porkistan in facebook only... plz wait and we have confidence in our army...,CAG
Arundahti Roy is traitorous,NAG
A jihadi can never be human being. He is a cruel animals having 2 legs,OAG
If you cannot do any good for your country   at least support those who are trying to do something better for country. Today whole world recognise India just because of Modi.,CAG
We already know the difference..plz answer our queries..don't kill our time..,OAG
"I did not see the movie till now. Did not like the trailer, it was showing
unrealistic illogical thing . Ã°Å¸Ëœâ€¦.",NAG
Don't insult lions by using them for shs they were lions when Balasaheb was alive. And Polls in different Mc are also going on and bjp is having clear majority in all those places,CAG
Hang these bloody drunken drivers in public and seize the buses.,CAG
Paul Sabin u r such a retard......u share a post and then like it ur self Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,OAG
Who are the people hooting for this sick and ugly woman,NAG
AFTER THE KILLINGS OF THOUSANDS OF INNOCENT MUSLIMS 1991BABREE MASJID DESTRUCTION BY HINDU TERROR WHP SHEO SINA BAJRANG DAWOOD GAVE REPLY BY BOMBAY BLAST HE IS ALL TIMES HERO OF INDIAN MUSLIMS.,NAG
"This is not some mullah nation to jail people for getting seperated. If you want a divorce, man up like every one else, go through the courts, go through counseling, commit to alimony and child support. This is not 7th century.",CAG
"Well said, rest in the BJP are all small fishes.",CAG
Venky - has to KMA Modi every now and thenn to keep his job as minister. He lost the 12014 election by a huge margin and then sneaked in through the back door - India is the only democracy in the world that allows defeated politicians to become ministers - utter disbgace when these fakes start sermonisung .,CAG
Yogi ji must pull up act strongly against such high handed& discourteous  MLA's who feel it's their birth right to throw their weight around .,OAG
its the New India of vikas....by Modi govt,CAG
"Gazabb review .... I thought you would praise this film... Thank God you
bashed it.... Love your review",NAG
"Govt official take census at arundhati Roy's house.. what is your name maam
..roy says- my name is cunning bitch.",NAG
"His POV is convincing enough. I'm just wondering how many people took back the
same thoughts home rather than thinking about acting like Kabir Singh in their
real lives without the ""responsibility Kabir showed towards his love &
profession"". How a person perceives a movie is a reflection of his thought
process. Some find greatness, where others don't",NAG
Because it is paid for that. Bjp has no development agenda so...,OAG
"Jhumla.... Jhumla.... Jhumla (no action but only sweetened words with honeyed tongue) 

Waiting 4 another doubtful surgical strike just to cover up shame. 

Congress took just 1 surgical strike
Led to the birth of Bangladesh. 

Bhartiya Jhumla party took 1 surgical strike (though highly doubtful) 
Led to maiming of two precious brave soldier.",OAG
Good i like your [review.you](http://review.you/) are braad mindend,NAG
we need a 10 wicket win #indvsuae,NAG
